2.176240141178524545e-01,7.297656653304888941e-02,1.272257197113287330e-01,4.408919932659731422e-03,1.246843027716696417e-01,2.528873642848043952e-03,1.071299133692243423e-02,1.911986815995481495e-02,2.131972875841321117e-03,6.578996888143591182e-01,3.871229639001350642e-01,6.935762119991365493e-01,1.708155350602405878e-02,2.019311324123276592e-03,1.053993334210516324e-02,3.490376549318630756e-02,5.415058634333234922e-02,6.134008699262110927e-04,9.648377798777416081e-02,1.700281226521799324e-06,3.489515799604303834e-06,1.613399716825290363e-05,4.078363645674272888e-05,6.237419952173635471e-05,3.019811752431333669e-04,2.730301851292006113e-05,6.373179379922434551e-01,3.630732798986466303e-04,3.447579501288552104e-04,1.007839016688016811e-03,4.699945321422902477e-04,8.935371350402080944e-04,3.081297200512166535e-04,9.077966715815396069e-06,1.344764879552245572e-06,1.493247239478050125e-05,3.077441474871887622e-05,6.860803248812762378e-01,9.426042909857585022e-06,1.174017712368127958e-05,1.657420367661829256e-04,1.057027622949449900e-05,1.441575601658454944e-04,0.000000000000000000e+00,6.208180095191511150e-01,1.092687184122097081e-03,1.678055318473220580e-03,2.553562441154903512e-03,1.923709431018884438e-03,1.812681771602399393e-03,1.545577267014808503e-03
4.230081213702645004e-01,2.971792802225361463e-01,3.870203163450245398e-01,1.100395496785309957e-02,3.557601843270450925e-01,6.311661837892158095e-03,2.201955422337159227e-02,4.772011545614716216e-02,5.321061365768449576e-03,2.917592105853710205e-01,1.687640139228415992e-01,2.832539458056190229e-01,1.553897541335040322e-01,5.039876254528305108e-03,2.671783672268910476e-02,6.365702629893008058e-02,1.915120654475325201e-01,4.174194935778893778e-02,9.116939441601579208e-02,4.243628447578744447e-06,8.709270139839662048e-06,4.026786174450284241e-05,1.017893964621294402e-04,1.556759689847698124e-04,7.536964390982153501e-04,6.814394246016313534e-05,3.504369150637944852e-01,9.061725055245559287e-04,8.604603884785599335e-04,2.515404072622835861e-03,1.173030752615865499e-03,2.230124961728524504e-03,7.690422179327991402e-04,2.265714471259177012e-05,3.356316831096672842e-06,3.726904917770843304e-05,7.680798908331453042e-05,4.746169962429364064e-01,2.352588690413150892e-05,2.930159366846881523e-05,4.136654638123795800e-04,2.638170921760348562e-05,3.597940821264987215e-04,0.000000000000000000e+00,4.219779982810875074e-01,2.727171450531703113e-03,4.188156156173687000e-03,6.373281107220822236e-03,4.801269307105792555e-03,4.524162128235316438e-03,3.857512249107340231e-03
6.507955904873248543e-02,3.035169147405354928e-01,3.117913441648949568e-01,5.701955497564233392e-04,7.913670823739527016e-02,3.270534550575055128e-04,1.516541353213705090e-01,2.472728900331596161e-03,2.757231849462898530e-04,1.883947722297529825e-01,1.175643371465577049e-02,4.279766032550472166e-01,2.626891176971732703e-02,2.611529236579366036e-04,1.125537672556099072e-01,3.115873557556546602e-01,5.166810743244075743e-01,6.661475144437684721e-04,1.413613546607015992e-01,2.198934894497519389e-07,4.512911121383846135e-07,2.086573021427228095e-06,5.274454597883762424e-06,8.066712829928383732e-06,3.905453600060608462e-05,3.531037054145968870e-06,5.934295370009786685e-01,4.695543842838343517e-05,4.458675864136885146e-05,1.303415192300222229e-04,6.078331989025681145e-05,1.155591178165656492e-04,3.984971326410702904e-05,1.174032711243240412e-06,1.739153719053500821e-07,1.931182565437984219e-06,3.979984804462580307e-06,4.450188237201123109e-01,1.219048610794694822e-06,1.518330305725676484e-06,2.143503924205572843e-05,1.367029693850193046e-06,1.864356815859029176e-05,0.000000000000000000e+00,4.271413457264463531e-01,1.413147390241760795e-04,2.170190635014129668e-04,3.302464009804116575e-04,2.487889490725492324e-04,2.344299953455392267e-04,1.998859795407754926e-04
2.129495392667085651e-01,5.721889210331624342e-01,5.959364568707533616e-01,7.777773991165643462e-03,2.229119392779797537e-01,4.461185040033670279e-03,8.220203688946615961e-02,3.372935221332127448e-02,3.761012546577580714e-03,2.750269621320158842e-01,1.772168573538602798e-01,3.373190645390424236e-01,5.196944999249902830e-01,3.562266345662030379e-03,7.005161791528782822e-02,7.667904380727562016e-03,1.755717537686302121e-01,2.968472327675438227e-01,7.322015564748231113e-03,2.999465470748673929e-06,6.155853506632174055e-06,2.846197832244966387e-05,7.194639769905031941e-05,1.100343018629679144e-04,5.327248774079614349e-04,4.816524466616858846e-05,1.930220260432881918e-01,6.404974362007397710e-04,6.081873698582166950e-04,1.777928429412236905e-03,8.291171769774320415e-04,1.576288523085945777e-03,5.435715229860729227e-04,1.601443766123063740e-05,2.372299217079412461e-06,2.634236892250825800e-05,5.428913345712215203e-05,8.140211559287033327e-02,1.662847874392556961e-05,2.071084203816807019e-05,2.923854645791159408e-04,1.864702031175296065e-05,2.543082975452033928e-04,0.000000000000000000e+00,9.740160905871243779e-02,1.927609049597313502e-03,2.960256754738732534e-03,4.504738539819808096e-03,3.393615082075813159e-03,3.197751229953512374e-03,2.726552274101461722e-03
5.879689400349989714e-03,1.238546234936534346e-01,1.271924157889214868e-01,2.086560649876105511e-03,9.170837457166283735e-02,1.196811988484529788e-03,1.215207283192321075e-01,9.048648000580455236e-03,1.008975163368433427e-03,2.093168006095689343e-02,1.569910570331815025e-01,3.998233469243363258e-03,5.405309338060531044e-01,9.556570799921637735e-04,8.364628123326419695e-01,6.652750048693589768e-01,4.797732719745726460e-01,8.200103247640382342e-01,7.268300552572644069e-01,8.046732431457868935e-07,1.651444450292583251e-06,7.635557944047422955e-06,1.930121941183808761e-05,2.951914579475319259e-05,1.429152824024057370e-04,1.292139683233720214e-05,1.491175828601052494e-02,1.718276653758495987e-04,1.631597723383596498e-04,4.769687963832984230e-04,2.224291008690264368e-04,4.228744122493504915e-04,1.458251360278965279e-04,4.296228649967465468e-06,6.364219636250930610e-07,7.066925637162556403e-06,1.456426603757956788e-05,1.709544780775178879e-02,4.460958810809622488e-06,5.556143450777332203e-06,7.843889597196881459e-05,5.002477426592475008e-06,6.822385006269410484e-05,0.000000000000000000e+00,1.369777429499331256e-03,5.171239477777692193e-04,7.941546340872884671e-04,1.208496182306743145e-03,9.104126320883558152e-04,8.578678028048410554e-04,7.314582156067129734e-04
2.422963606668007792e-05,9.952894590631471464e-05,2.378246096925795448e-06,1.968847333677318720e-02,9.952842964476351913e-05,9.579920963375002183e-04,3.090774574948632012e-06,2.777570430379957785e-05,3.698141889749227001e-02,6.428976172976006794e-09,5.467528702451896344e-10,9.110469673147563361e-08,1.198747368473371925e-05,7.508149024705837449e-02,2.755872761116315759e-06,4.635633007285013896e-07,4.033794313915794493e-06,1.559625973237259720e-05,5.018976303436635649e-14,6.308059393299926265e-01,1.989013698941198907e-02,7.231167949769872205e-01,1.768034266092444740e-01,3.086862468948955995e-01,8.420255271738076586e-02,6.844272504581952465e-02,1.385023425175983325e-05,1.089883767673798139e-02,5.226158474785847418e-04,7.592343017449677822e-02,1.806574231951734593e-04,2.901971571313411574e-02,3.171435875888584653e-04,1.288747200304225923e-03,6.365326126831646891e-02,1.920680096678750726e-02,3.057195132759556178e-02,2.132445207654783882e-05,9.864081009547304157e-03,4.826285873683886559e-04,2.338563199136963269e-02,4.702214154108321290e-03,9.632155960569160772e-04,0.000000000000000000e+00,3.434505075090959597e-05,9.338585289241118411e-04,1.539684981369462795e-02,1.094409234255501635e-02,1.093574320891155770e-02,1.021414142906850418e-02,1.310201551544679793e-02
3.017533562112591911e-02,2.843319322279279620e-03,4.380059993573793067e-03,5.901649726322638449e-03,5.092505842994585197e-02,3.385075408528752036e-03,7.168278167891518893e-02,2.559328960765477889e-02,2.853795789311577586e-03,3.416238325447631952e-01,5.293164140466178474e-02,6.019815840561720810e-01,3.931771502723277467e-02,2.702990370746674413e-03,1.974189600075345608e-01,1.295730245755522259e-01,1.159531526303450438e-01,5.593128349929876730e-02,3.830361550522097536e-02,2.275946124773569479e-06,4.670962566405605739e-06,2.159649107419127809e-05,5.459176864393139441e-05,8.349225732366207279e-05,4.042230631194750827e-04,3.654701246464930875e-05,9.736546941321231330e-01,4.859991462027488888e-04,4.614827878713800998e-04,1.349063477645411676e-03,6.291207697930204998e-04,1.196062361987134835e-03,4.124533232144953323e-04,1.215149755546554218e-05,1.800062465319067817e-06,1.998816557523956343e-05,4.119372071924921094e-05,9.543363544616652039e-01,1.261742204642571731e-05,1.571505361113583621e-05,2.218573847702469957e-04,1.414905890098983187e-05,1.929650432519573202e-04,0.000000000000000000e+00,9.023768105092351277e-01,1.462638723230388817e-03,2.246195182103808904e-03,3.418123103201452934e-03,2.575020506268986282e-03,2.426402167578886777e-03,2.068863983516667625e-03
5.393325804526898221e-06,2.215435802571023258e-05,5.293788156275346117e-07,4.485143391793751551e-03,2.215424310996233191e-05,9.260752428448865495e-03,6.879820326302657376e-07,1.864706572282252561e-01,1.125730188451836040e-02,1.431039368275171195e-09,1.217028747636639420e-10,2.027918663091975560e-08,2.668317055074100207e-06,7.962842661448518711e-03,6.134355314135732141e-07,1.031855329964618193e-07,8.978907856281677242e-07,3.471604354156279116e-06,1.117184522920678494e-14,1.808185060024221635e-01,9.049953591706596523e-01,1.730745857479019587e-02,3.659692011387866706e-01,2.676839165223786621e-01,2.581602985351010016e-02,4.716300054783116313e-01,3.082952859183999435e-06,1.160371789240628206e-02,3.465944347293015149e-01,2.367515300415669668e-02,1.039784908461158751e-02,1.393388743929587226e-01,3.213423522228800455e-02,3.156829627736494181e-03,5.713514434393138913e-02,2.460802284987027855e-02,6.762299694686783880e-02,4.746654771674484030e-06,3.565568232654898247e-03,1.034425550513863416e-02,1.058024196799014077e-01,6.194319866228558281e-04,1.510559801003512293e-03,0.000000000000000000e+00,7.644937297568261215e-06,7.313878686007240979e-05,1.703229237013784425e-01,1.531910464624012536e-01,1.342583056122070018e-01,1.416441231748523377e-01,1.640292646679822330e-01
2.827300437584091193e-05,1.161380350653222466e-04,2.775120605202830518e-06,8.261352214911229022e-03,1.161374326516057746e-04,1.694288743119047591e-02,3.606553678386918099e-06,4.172595818393714205e-03,4.196089329028211863e-03,7.501824252353705377e-09,6.379933338827371291e-10,1.063079726934418848e-07,1.398790699996643836e-05,2.692155495946572663e-01,3.215764463810977436e-06,5.409213408698161146e-07,4.706941696306308546e-06,1.819891633727464516e-05,5.856527873547365298e-14,1.354069872985328750e-02,1.210632205896305241e-01,3.043013651727779489e-01,2.490972232362462790e-01,1.557627251592518247e-01,8.783528600526046004e-01,3.669454473268105033e-02,1.616151941072405655e-05,2.810378583941991470e-01,6.634320486701884715e-04,8.949027522934699386e-02,3.265175216420866666e-02,1.044879444735495426e-02,1.223644609108360181e-03,1.591138036494137056e-04,2.690986610623823886e-03,1.835984492858759934e-02,1.273178073589632678e-03,2.488301207717058154e-05,4.398531112975513288e-03,5.058753887857022312e-03,3.796930687496708878e-03,4.267986208695274258e-03,2.714434543210009036e-03,0.000000000000000000e+00,4.007644883714498889e-05,3.354453111738135099e-03,1.649050587839472060e-01,2.196180024495888172e-01,1.771196208988876919e-01,1.875304637888229042e-01,1.707654528423232232e-01
6.931215690316827605e-02,1.154066194119431898e-01,2.016667798017574287e-01,2.253914042879645672e-03,1.309452534288163203e-02,1.292802750637593329e-03,7.590090245770612920e-02,9.774398265774874445e-03,1.089900401298149425e-03,3.243336361186579531e-01,6.482070571700609962e-02,5.766552697983596820e-01,1.839255512682398674e-02,1.032305920702371402e-03,9.257669841061964833e-02,1.958371796046759483e-01,3.483960419696155997e-01,1.320579507169343525e-03,6.857478748183022665e-02,8.692123676172580510e-07,1.783899182499751110e-06,8.247970782124921851e-06,2.084928107871019285e-05,3.188674014558660360e-05,1.543778571535982919e-04,1.395776239514278230e-05,7.594989446775222142e-01,1.856091688342955748e-04,1.762460641286946433e-04,5.152242606739234178e-04,2.402691117670411106e-04,4.567912158220186879e-04,1.575210966993105988e-04,4.640809307967385831e-06,6.874664300301111424e-07,7.633731104117566935e-06,1.573239855179135987e-05,6.143514965155494334e-01,4.818751714208975202e-06,6.001776056068355810e-06,8.473011754999467803e-05,5.403703037174912660e-06,7.369576998624601926e-05,0.000000000000000000e+00,6.114823732527702171e-01,5.586000713062818680e-04,8.578501095060751683e-04,1.305424079683157766e-03,9.834326245924389798e-04,9.266734172289438137e-04,7.901251008608584309e-04
